,Constant Term,crim^1,rooms^1,dis^1,age^1,nox^1,indus^1,ptratio^1,zn^1,lstat^1,tax^2,tax^1 x crim^1,tax^1 x rooms^1,tax^1 x dis^1,tax^1 x age^1,tax^1 x nox^1,tax^1 x indus^1,tax^1 x ptratio^1,tax^1 x zn^1,tax^1 x lstat^1,crim^2,crim^1 x rooms^1,crim^1 x dis^1,crim^1 x age^1,crim^1 x nox^1,crim^1 x indus^1,crim^1 x ptratio^1,crim^1 x zn^1,crim^1 x lstat^1,rooms^2,rooms^1 x dis^1,rooms^1 x age^1,rooms^1 x nox^1,rooms^1 x indus^1,rooms^1 x ptratio^1,rooms^1 x zn^1,rooms^1 x lstat^1,dis^2,dis^1 x age^1,dis^1 x nox^1,dis^1 x indus^1,dis^1 x ptratio^1,dis^1 x zn^1,dis^1 x lstat^1,age^2,age^1 x nox^1,age^1 x indus^1,age^1 x ptratio^1,age^1 x zn^1,age^1 x lstat^1,nox^2,nox^1 x indus^1,nox^1 x ptratio^1,nox^1 x zn^1,nox^1 x lstat^1,indus^2,indus^1 x ptratio^1,indus^1 x zn^1,indus^1 x lstat^1,ptratio^2,ptratio^1 x zn^1,ptratio^1 x lstat^1,zn^2,zn^1 x lstat^1,lstat^2,chas,rad,neighborhood (group)_GroupB,neighborhood (group)_GroupC,neighborhood (group)_GroupD,neighborhood (group)_GroupE,neighborhood (group)_GroupF,neighborhood (group)_GroupG
380,666.0,88.9762,6.968,1.4165,91.9,0.6709999999999999,18.1,20.2,0.0,17.21,443556.0,59258.14920000001,4640.688,943.389,61205.4,446.88599999999997,12054.6,13453.199999999999,0.0,11461.86,7916.764166440001,619.9861616000001,126.03478730000002,8176.9127800000015,59.7030302,1610.4692200000002,1797.31924,0.0,1531.280402,48.553024,9.870172,640.3592,4.675528,126.1208,140.7536,0.0,119.91928,2.0064722500000003,130.17635,0.9504714999999999,25.638650000000002,28.613300000000002,0.0,24.377965000000003,8445.61,61.664899999999996,1663.3900000000003,1856.38,0.0,1581.5990000000002,0.4502409999999999,12.1451,13.554199999999998,0.0,11.54791,327.61000000000007,365.62,0.0,311.50100000000003,408.03999999999996,0.0,347.642,0.0,0.0,296.18410000000006,0,24,0,0,0,0,1,0
323,287.0,0.28392,5.707999999999999,4.7211,74.3,0.493,7.38,19.6,0.0,11.74,82369.0,81.48504,1638.1959999999997,1354.9557,21324.1,141.49099999999999,2118.06,5625.200000000001,0.0,3369.38,0.0806105664,1.6206153599999997,1.340414712,21.095256,0.13997256,2.0953296,5.564832000000001,0.0,3.3332208000000003,32.58126399999999,26.948038799999996,424.10439999999994,2.8140439999999995,42.12503999999999,111.87679999999999,0.0,67.01191999999999,22.28878521,350.77772999999996,2.3275023,34.841718,92.53356000000001,0.0,55.425714,5520.49,36.6299,548.334,1456.28,0.0,872.282,0.243049,3.63834,9.6628,0.0,5.78782,54.4644,144.648,0.0,86.6412,384.1600000000001,0.0,230.104,0.0,0.0,137.82760000000002,0,5,1,0,0,0,0,0
267,264.0,0.57834,8.297,2.4216,67.0,0.575,3.97,13.0,20.0,7.44,69696.0,152.68176,2190.4080000000004,639.3024,17688.0,151.79999999999998,1048.0800000000002,3432.0,5280.0,1964.16,0.33447715559999996,4.79848698,1.400508144,38.74878,0.33254549999999994,2.2960097999999998,7.51842,11.566799999999999,4.3028496,68.84020900000002,20.092015200000002,555.899,4.7707749999999995,32.93909000000001,107.861,165.94,61.72968000000001,5.864146560000001,162.24720000000002,1.39242,9.613752000000002,31.480800000000002,48.432,18.016704,4489.0,38.525,265.99,871.0,1340.0,498.48,0.33062499999999995,2.28275,7.475,11.5,4.278,15.760900000000001,51.61,79.4,29.536800000000003,169.0,260.0,96.72,400.0,148.8,55.35360000000001,0,5,0,1,0,0,0,0
190,398.0,0.09068,6.9510000000000005,6.4798,21.5,0.43700000000000006,3.44,15.2,45.0,5.1,158404.0,36.09064,2766.498,2578.9604,8557.0,173.92600000000002,1369.12,6049.599999999999,17910.0,2029.8,0.0082228624,0.6303166800000001,0.587588264,1.94962,0.03962716,0.31193919999999997,1.3783359999999998,4.0806,0.46246799999999993,48.316401000000006,45.0410898,149.44650000000001,3.0375870000000007,23.911440000000002,105.65520000000001,312.795,35.4501,41.98780804,139.3157,2.8316726000000005,22.290512,98.49296,291.591,33.04698,462.25,9.395500000000002,73.96,326.8,967.5,109.64999999999999,0.19096900000000006,1.5032800000000002,6.6424,19.665000000000003,2.2287000000000003,11.833599999999999,52.288,154.8,17.543999999999997,231.04,684.0,77.52,2025.0,229.49999999999997,26.009999999999998,0,5,0,1,0,0,0,0
491,711.0,0.10574000000000001,5.983,1.8681,98.8,0.609,27.74,20.1,0.0,18.07,505521.0,75.18114000000001,4253.913,1328.2191,70246.8,432.99899999999997,19723.14,14291.1,0.0,12847.77,0.011180947600000003,0.63264242,0.19753289400000004,10.447112,0.06439566000000001,2.9332276000000004,2.1253740000000003,0.0,1.9107218000000004,35.796288999999994,11.1768423,591.1203999999999,3.6436469999999996,165.96841999999998,120.2583,0.0,108.11281,3.4897976100000005,184.56828000000002,1.1376729,51.821094,37.54881,0.0,33.756567000000004,9761.439999999999,60.1692,2740.712,1985.88,0.0,1785.316,0.37088099999999996,16.893659999999997,12.2409,0.0,11.00463,769.5075999999999,557.574,0.0,501.2618,404.01000000000005,0.0,363.20700000000005,0.0,0.0,326.5249,0,4,0,0,0,0,1,0
109,384.0,0.26363000000000003,6.229,2.5451,91.2,0.52,8.56,20.9,0.0,15.55,147456.0,101.23392000000001,2391.936,977.3184000000001,35020.8,199.68,3287.04,8025.599999999999,0.0,5971.200000000001,0.06950077690000002,1.6421512700000003,0.6709647130000002,24.043056000000004,0.13708760000000003,2.2566728000000005,5.509867,0.0,4.099446500000001,38.800441,15.853427900000002,568.0848,3.23908,53.320240000000005,130.18609999999998,0.0,96.86095,6.47753401,232.11312,1.323452,21.786056000000002,53.19259,0.0,39.576305000000005,8317.44,47.42400000000001,780.672,1906.08,0.0,1418.16,0.27040000000000003,4.4512,10.868,0.0,8.086,73.2736,178.904,0.0,133.108,436.80999999999995,0.0,324.995,0.0,0.0,241.8025,0,5,0,0,0,0,0,0
364,666.0,3.4742800000000003,8.78,1.9047,82.9,0.718,18.1,20.2,0.0,5.29,443556.0,2313.87048,5847.48,1268.5302000000001,55211.4,478.188,12054.6,13453.199999999999,0.0,3523.14,12.070621518400001,30.5041784,6.617461116,288.01781200000005,2.49453304,62.88446800000001,70.180456,0.0,18.3789412,77.0884,16.723266,727.862,6.30404,158.918,177.356,0.0,46.4462,3.6278820900000004,157.89963,1.3675746,34.47507,38.47494,0.0,10.075863,6872.410000000001,59.522200000000005,1500.4900000000002,1674.5800000000002,0.0,438.54100000000005,0.515524,12.995800000000001,14.503599999999999,0.0,3.7982199999999997,327.61000000000007,365.62,0.0,95.74900000000001,408.03999999999996,0.0,106.85799999999999,0.0,0.0,27.9841,1,24,0,1,0,0,0,0
356,666.0,8.98296,6.212000000000001,2.1222,97.4,0.77,18.1,20.2,0.0,17.6,443556.0,5982.65136,4137.192,1413.3852,64868.4,512.82,12054.6,13453.199999999999,0.0,11721.6,80.69357036160001,55.802147520000005,19.063637712,874.9403040000001,6.9168792,162.59157600000003,181.455792,0.0,158.100096,38.588944000000005,13.1831064,605.0488000000001,4.78324,112.43720000000002,125.48240000000001,0.0,109.33120000000002,4.50373284,206.70228,1.634094,38.41182,42.86843999999999,0.0,37.35072,9486.76,74.998,1762.9400000000003,1967.48,0.0,1714.2400000000002,0.5929,13.937000000000001,15.554,0.0,13.552000000000001,327.61000000000007,365.62,0.0,318.56000000000006,408.03999999999996,0.0,355.52000000000004,0.0,0.0,309.76000000000005,1,24,0,0,0,0,0,0
135,437.0,0.55778,6.335,2.1107,98.2,0.624,21.89,21.2,0.0,16.96,190969.0,243.74986,2768.395,922.3759,42913.4,272.688,9565.93,9264.4,0.0,7411.52,0.31111852840000004,3.5335363,1.1773062460000001,54.773996000000004,0.34805472000000004,12.2098042,11.824936000000001,0.0,9.459948800000001,40.132225,13.3712845,622.097,3.95304,138.67315,134.302,0.0,107.44160000000001,4.45505449,207.27074000000002,1.3170768,46.203223,44.74684,0.0,35.797472,9643.24,61.2768,2149.598,2081.84,0.0,1665.4720000000002,0.389376,13.65936,13.2288,0.0,10.58304,479.1721,464.068,0.0,371.25440000000003,449.44,0.0,359.552,0.0,0.0,287.64160000000004,0,4,0,0,0,1,0,0
245,330.0,0.19133,5.605,7.9549,70.2,0.431,5.86,19.1,22.0,18.46,108900.0,63.1389,1849.65,2625.117,23166.0,142.23,1933.8000000000002,6303.000000000001,7260.0,6091.8,0.0366071689,1.0724046500000002,1.522011017,13.431366,0.08246323,1.1211938000000001,3.6544030000000003,4.2092600000000004,3.5319518000000003,31.416025000000005,44.5872145,393.47100000000006,2.4157550000000003,32.8453,107.05550000000001,123.31,103.46830000000001,63.28043401000001,558.43398,3.4285619,46.615714000000004,151.93859,175.0078,146.847454,4928.04,30.2562,411.372,1340.8200000000002,1544.4,1295.892,0.18576099999999998,2.5256600000000002,8.2321,9.482,7.95626,34.339600000000004,111.92600000000002,128.92000000000002,108.17560000000002,364.81000000000006,420.20000000000005,352.58600000000007,484.0,406.12,340.77160000000003,0,7,1,0,0,0,0,0
369,666.0,5.669980000000001,6.683,1.3567,96.8,0.631,18.1,20.2,0.0,3.73,443556.0,3776.2066800000002,4450.878,903.5622,64468.799999999996,420.246,12054.6,13453.199999999999,0.0,2484.18,32.148673200400005,37.89247634,7.692461866000001,548.854064,3.5777573800000004,102.62663800000001,114.533596,0.0,21.149025400000003,44.662489,9.0668261,646.9144,4.216973,120.96230000000001,134.9966,0.0,24.92759,1.84063489,131.32856,0.8560777,24.55627,27.40534,0.0,5.060491,9370.24,61.080799999999996,1752.0800000000002,1955.36,0.0,361.06399999999996,0.398161,11.421100000000001,12.7462,0.0,2.35363,327.61000000000007,365.62,0.0,67.513,408.03999999999996,0.0,75.346,0.0,0.0,13.9129,1,24,0,1,0,0,0,0
274,254.0,0.05644,6.757999999999999,4.0776,32.9,0.447,6.41,17.6,40.0,3.53,64516.0,14.335759999999999,1716.5319999999997,1035.7104000000002,8356.6,113.538,1628.14,4470.400000000001,10160.0,896.62,0.0031854735999999996,0.38142151999999996,0.230139744,1.8568759999999997,0.02522868,0.3617804,0.993344,2.2576,0.19923319999999997,45.670563999999985,27.556420799999998,222.33819999999997,3.0208259999999996,43.31878,118.9408,270.31999999999994,23.855739999999997,16.626821760000002,134.15304,1.8226872000000003,26.137416,71.76576000000001,163.104,14.393928,1082.4099999999999,14.706299999999999,210.88899999999998,579.0400000000001,1316.0,116.13699999999999,0.19980900000000001,2.86527,7.8672,17.88,1.57791,41.088100000000004,112.81600000000002,256.4,22.627299999999998,309.76000000000005,704.0,62.128,1600.0,141.2,12.460899999999999,1,4,0,1,0,0,0,0
147,403.0,2.36862,4.926,1.4608,95.7,0.871,19.58,14.7,0.0,29.53,162409.0,954.55386,1985.178,588.7024,38567.1,351.013,7890.739999999999,5924.099999999999,0.0,11900.59,5.6103607044,11.66782212,3.460080096,226.676934,2.06306802,46.3775796,34.818714,0.0,69.9453486,24.265476000000003,7.1959008,471.4182,4.290546,96.45107999999999,72.4122,0.0,145.46478000000002,2.1339366400000004,139.79856,1.2723568,28.602463999999998,21.473760000000002,0.0,43.137424,9158.49,83.35470000000001,1873.8059999999998,1406.79,0.0,2826.021,0.758641,17.05418,12.8037,0.0,25.72063,383.37639999999993,287.82599999999996,0.0,578.1974,216.08999999999997,0.0,434.091,0.0,0.0,872.0209000000001,0,5,0,0,0,1,0,0
105,384.0,0.13262000000000002,5.851,2.1069,96.7,0.52,8.56,20.9,0.0,16.47,147456.0,50.926080000000006,2246.784,809.0496,37132.8,199.68,3287.04,8025.599999999999,0.0,6324.48,0.017588064400000006,0.7759596200000001,0.27941707800000004,12.824354000000001,0.06896240000000001,1.1352272,2.771758,0.0,2.1842514,34.234201,12.327471899999999,565.7917,3.04252,50.08456,122.2859,0.0,96.36596999999999,4.43902761,203.73723,1.095588,18.035064000000002,44.034209999999995,0.0,34.700643,9350.890000000001,50.284000000000006,827.7520000000001,2021.03,0.0,1592.649,0.27040000000000003,4.4512,10.868,0.0,8.5644,73.2736,178.904,0.0,140.9832,436.80999999999995,0.0,344.22299999999996,0.0,0.0,271.26089999999994,0,5,0,0,0,0,0,0
294,289.0,0.08199,6.0089999999999995,5.5027,42.3,0.43700000000000006,13.92,16.0,0.0,10.4,83521.0,23.69511,1736.6009999999999,1590.2803,12224.699999999999,126.29300000000002,4022.88,4624.0,0.0,3005.6,0.006722360099999999,0.49267790999999994,0.45116637299999995,3.4681769999999994,0.03582963,1.1413008,1.31184,0.0,0.852696,36.10808099999999,33.0657243,254.18069999999997,2.6259330000000003,83.64527999999999,96.14399999999999,0.0,62.493599999999994,30.279707289999997,232.76421,2.4046799,76.597584,88.0432,0.0,57.22808,1789.2899999999997,18.485100000000003,588.8159999999999,676.8,0.0,439.91999999999996,0.19096900000000006,6.0830400000000004,6.992000000000001,0.0,4.5448,193.7664,222.72,0.0,144.768,256.0,0.0,166.4,0.0,0.0,108.16000000000001,0,4,1,0,0,0,0,0
324,287.0,0.34109,6.415,4.7211,40.1,0.493,7.38,19.6,0.0,6.12,82369.0,97.89283,1841.105,1354.9557,11508.7,141.49099999999999,2118.06,5625.200000000001,0.0,1756.44,0.1163423881,2.1880923500000002,1.610319999,13.677709,0.16815737,2.5172442,6.685364000000001,0.0,2.0874708,41.152225,30.285856499999998,257.24150000000003,3.162595,47.3427,125.73400000000001,0.0,39.2598,22.28878521,189.31611,2.3275023,34.841718,92.53356000000001,0.0,28.893132,1608.0100000000002,19.7693,295.938,785.96,0.0,245.412,0.243049,3.63834,9.6628,0.0,3.01716,54.4644,144.648,0.0,45.1656,384.1600000000001,0.0,119.95200000000001,0.0,0.0,37.4544,0,5,1,0,0,0,0,0
258,264.0,0.66351,7.332999999999999,1.8946,100.0,0.647,3.97,13.0,20.0,7.79,69696.0,175.16664,1935.9119999999998,500.1744,26400.0,170.808,1048.0800000000002,3432.0,5280.0,2056.56,0.44024552010000007,4.86551883,1.2570860460000002,66.351,0.42929097000000005,2.6341347,8.625630000000001,13.2702,5.168742900000001,53.77288899999999,13.893101799999998,733.3,4.744451,29.112009999999998,95.329,146.66,57.124069999999996,3.5895091600000004,189.46,1.2258062,7.521562,24.6298,37.892,14.758934,10000.0,64.7,397.0,1300.0,2000.0,779.0,0.418609,2.5685900000000004,8.411,12.940000000000001,5.04013,15.760900000000001,51.61,79.4,30.9263,169.0,260.0,101.27,400.0,155.8,60.6841,0,5,0,1,0,0,0,0
287,293.0,0.03871,6.209,7.3172,31.3,0.405,5.32,16.6,52.5,7.14,85849.0,11.342030000000001,1819.2369999999999,2143.9395999999997,9170.9,118.665,1558.76,4863.8,15382.5,2092.02,0.0014984641000000002,0.24035039,0.283248812,1.2116230000000001,0.015677550000000002,0.20593720000000001,0.6425860000000001,2.0322750000000003,0.2763894,38.551680999999995,45.43249479999999,194.3417,2.514645,33.03188,103.0694,325.97249999999997,44.33226,53.54141584,229.02836,2.963466,38.927504,121.46552000000001,384.15299999999996,52.244808,979.69,12.6765,166.51600000000002,519.58,1643.25,223.482,0.16402500000000003,2.1546000000000003,6.723000000000001,21.262500000000003,2.8917,28.302400000000002,88.31200000000001,279.3,37.9848,275.56000000000006,871.5000000000001,118.524,2756.25,374.84999999999997,50.9796,0,6,1,0,0,0,0,0
483,666.0,2.81838,5.7620000000000005,4.0983,40.3,0.532,18.1,20.2,0.0,10.42,443556.0,1877.04108,3837.492,2729.4678,26839.8,354.312,12054.6,13453.199999999999,0.0,6939.72,7.943265824399999,16.23950556,11.550566754,113.58071399999999,1.49937816,51.012678,56.931276,0.0,29.367519599999998,33.200644000000004,23.614404600000004,232.2086,3.0653840000000003,104.29220000000002,116.39240000000001,0.0,60.040040000000005,16.79606289,165.16149,2.1802956,74.17923,82.78566,0.0,42.704286,1624.0899999999997,21.4396,729.43,814.06,0.0,419.926,0.28302400000000005,9.6292,10.7464,0.0,5.54344,327.61000000000007,365.62,0.0,188.602,408.03999999999996,0.0,210.48399999999998,0.0,0.0,108.57639999999999,0,24,1,0,0,0,0,0
179,193.0,0.0578,6.98,2.8289999999999997,58.4,0.488,2.46,17.8,0.0,5.04,37249.0,11.1554,1347.14,545.997,11271.199999999999,94.184,474.78,3435.4,0.0,972.72,0.00334084,0.403444,0.16351619999999997,3.37552,0.0282064,0.14218799999999998,1.02884,0.0,0.291312,48.720400000000005,19.74642,407.632,3.40624,17.1708,124.24400000000001,0.0,35.1792,8.003241,165.21359999999999,1.3805519999999998,6.959339999999999,50.356199999999994,0.0,14.258159999999998,3410.56,28.4992,143.664,1039.52,0.0,294.336,0.238144,1.20048,8.6864,0.0,2.45952,6.0516,43.788000000000004,0.0,12.3984,316.84000000000003,0.0,89.712,0.0,0.0,25.401600000000002,0,3,0,1,0,0,0,0
361,666.0,3.83684,6.251,2.2955,91.1,0.77,18.1,20.2,0.0,14.19,443556.0,2555.33544,4163.166,1528.803,60672.6,512.82,12054.6,13453.199999999999,0.0,9450.539999999999,14.7213411856,23.98408684,8.80746622,349.536124,2.9543668000000003,69.446804,77.50416799999999,0.0,54.4447596,39.07500100000001,14.349170500000001,569.4661,4.81327,113.14310000000002,126.2702,0.0,88.70169,5.269320250000001,209.12005,1.767535,41.548550000000006,46.3691,0.0,32.573145,8299.21,70.14699999999999,1648.91,1840.2199999999998,0.0,1292.7089999999998,0.5929,13.937000000000001,15.554,0.0,10.9263,327.61000000000007,365.62,0.0,256.839,408.03999999999996,0.0,286.638,0.0,0.0,201.3561,0,24,0,0,0,0,0,0
164,403.0,2.2423599999999997,5.854,2.4219999999999997,91.8,0.605,19.58,14.7,0.0,11.64,162409.0,903.6710799999998,2359.1620000000003,976.0659999999999,36995.4,243.815,7890.739999999999,5924.099999999999,0.0,4690.92,5.028178369599998,13.126775439999998,5.430995919999998,205.84864799999997,1.3566277999999998,43.90540879999999,32.962692,0.0,26.101070399999998,34.269316,14.178387999999998,537.3972,3.54167,114.62132,86.0538,0.0,68.14056000000001,5.866083999999999,222.33959999999996,1.46531,47.42275999999999,35.60339999999999,0.0,28.192079999999997,8427.24,55.538999999999994,1797.4439999999997,1349.4599999999998,0.0,1068.552,0.366025,11.845899999999999,8.8935,0.0,7.0422,383.37639999999993,287.82599999999996,0.0,227.91119999999998,216.08999999999997,0.0,171.108,0.0,0.0,135.48960000000002,0,5,0,0,0,1,0,0
110,384.0,0.10793,6.195,2.7778,54.4,0.52,8.56,20.9,0.0,13.0,147456.0,41.44512,2378.88,1066.6752000000001,20889.6,199.68,3287.04,8025.599999999999,0.0,4992.0,0.0116488849,0.66862635,0.299807954,5.871392,0.0561236,0.9238808000000001,2.255737,0.0,1.40309,38.378025,17.208471,337.008,3.2214,53.0292,129.4755,0.0,80.535,7.7161728400000005,151.11232,1.4444560000000002,23.777968,58.05602,0.0,36.1114,2959.3599999999997,28.288,465.664,1136.9599999999998,0.0,707.1999999999999,0.27040000000000003,4.4512,10.868,0.0,6.76,73.2736,178.904,0.0,111.28,436.80999999999995,0.0,271.7,0.0,0.0,169.0,0,5,0,0,0,0,0,0
388,666.0,14.3337,4.88,1.5895,100.0,0.7,18.1,20.2,0.0,30.62,443556.0,9546.244200000001,3250.08,1058.607,66600.0,466.2,12054.6,13453.199999999999,0.0,20392.920000000002,205.45495569000002,69.948456,22.78341615,1433.3700000000001,10.03359,259.43997,289.54073999999997,0.0,438.897894,23.8144,7.756759999999999,488.0,3.416,88.328,98.576,0.0,149.4256,2.52651025,158.95,1.11265,28.76995,32.107899999999994,0.0,48.67049,10000.0,70.0,1810.0000000000002,2020.0,0.0,3062.0,0.48999999999999994,12.67,14.139999999999999,0.0,21.434,327.61000000000007,365.62,0.0,554.2220000000001,408.03999999999996,0.0,618.524,0.0,0.0,937.5844000000001,0,24,0,0,0,0,1,0
256,244.0,0.015380000000000001,7.454,6.3361,34.2,0.39399999999999996,3.75,15.9,90.0,3.11,59536.0,3.7527200000000005,1818.7759999999998,1546.0084,8344.800000000001,96.136,915.0,3879.6,21960.0,758.8399999999999,0.00023654440000000005,0.11464252000000001,0.097449218,0.5259960000000001,0.00605972,0.057675000000000004,0.24454200000000004,1.3842,0.0478318,55.562115999999996,47.2292894,254.92680000000001,2.936876,27.9525,118.51859999999999,670.86,23.181939999999997,40.14616321,216.69462000000001,2.4964234,23.760375,100.74399,570.249,19.705271,1169.64,13.4748,128.25,543.7800000000001,3078.0000000000005,106.36200000000001,0.15523599999999996,1.4774999999999998,6.2646,35.459999999999994,1.2253399999999999,14.0625,59.625,337.5,11.6625,252.81,1431.0,49.449,8100.0,279.9,9.672099999999999,0,3,0,0,0,0,0,1
314,304.0,0.3692,6.567,3.6023,87.3,0.544,9.9,18.4,0.0,9.28,92416.0,112.23679999999999,1996.368,1095.0992,26539.2,165.376,3009.6,5593.599999999999,0.0,2821.12,0.13630863999999998,2.4245364,1.3299691599999999,32.231159999999996,0.2008448,3.65508,6.793279999999999,0.0,3.4261759999999994,43.125489,23.6563041,573.2991,3.5724480000000005,65.0133,120.83279999999999,0.0,60.941759999999995,12.97656529,314.48079,1.9596512000000001,35.66277,66.28232,0.0,33.429344,7621.289999999999,47.4912,864.27,1606.32,0.0,810.1439999999999,0.29593600000000003,5.3856,10.0096,0.0,5.04832,98.01,182.16,0.0,91.872,338.55999999999995,0.0,170.75199999999998,0.0,0.0,86.1184,0,4,0,0,0,0,0,0
5,222.0,0.02985,6.43,6.0622,58.7,0.45799999999999996,2.18,18.7,0.0,5.21,49284.0,6.6267000000000005,1427.46,1345.8084,13031.400000000001,101.67599999999999,483.96000000000004,4151.4,0.0,1156.62,0.0008910225000000001,0.1919355,0.18095667000000001,1.7521950000000002,0.013671299999999999,0.065073,0.558195,0.0,0.1555185,41.344899999999996,38.979946,377.441,2.9449399999999994,14.0174,120.24099999999999,0.0,33.500299999999996,36.75026884,355.85114,2.7764876,13.215596,113.36313999999999,0.0,31.584062,3445.6900000000005,26.8846,127.96600000000002,1097.69,0.0,305.827,0.20976399999999998,0.99844,8.564599999999999,0.0,2.38618,4.752400000000001,40.766,0.0,11.357800000000001,349.69,0.0,97.42699999999999,0.0,0.0,27.144099999999998,0,3,0,1,0,0,0,0
462,666.0,6.65492,6.317,2.7344,83.0,0.713,18.1,20.2,0.0,13.99,443556.0,4432.1767199999995,4207.122,1821.1104,55278.0,474.858,12054.6,13453.199999999999,0.0,9317.34,44.287960206399994,42.03912964,18.197213248,552.35836,4.74495796,120.454052,134.429384,0.0,93.1023308,39.904489000000005,17.2732048,524.311,4.504021,114.33770000000001,127.6034,0.0,88.37483,7.47694336,226.9552,1.9496272,49.49264,55.23488,0.0,38.254256,6889.0,59.178999999999995,1502.3000000000002,1676.6,0.0,1161.17,0.508369,12.9053,14.4026,0.0,9.97487,327.61000000000007,365.62,0.0,253.21900000000002,408.03999999999996,0.0,282.598,0.0,0.0,195.7201,0,24,0,0,0,1,0,0
144,403.0,2.7797400000000003,4.9030000000000005,1.3459,97.8,0.871,19.58,14.7,0.0,29.29,162409.0,1120.23522,1975.909,542.3977,39413.4,351.013,7890.739999999999,5924.099999999999,0.0,11803.869999999999,7.7269544676000015,13.629065220000003,3.741252066000001,271.85857200000004,2.42115354,54.4273092,40.862178,0.0,81.4185846,24.039409000000006,6.598947700000001,479.51340000000005,4.270513,96.00074000000001,72.0741,0.0,143.60887,1.8114468100000003,131.62902,1.1722789,26.352722,19.78473,0.0,39.421411,9564.84,85.18379999999999,1914.9239999999998,1437.6599999999999,0.0,2864.562,0.758641,17.05418,12.8037,0.0,25.511589999999998,383.37639999999993,287.82599999999996,0.0,573.4981999999999,216.08999999999997,0.0,430.563,0.0,0.0,857.9041,0,5,0,0,0,1,0,0
103,384.0,0.21161,6.1370000000000005,2.7147,87.4,0.52,8.56,20.9,0.0,13.44,147456.0,81.25824,2356.608,1042.4448,33561.600000000006,199.68,3287.04,8025.599999999999,0.0,5160.96,0.0447787921,1.29865057,0.574457667,18.494714000000002,0.1100372,1.8113816,4.422649,0.0,2.8440383999999996,37.662769000000004,16.660113900000002,536.3738000000001,3.1912400000000005,52.532720000000005,128.2633,0.0,82.48128,7.369596090000001,237.26478000000003,1.4116440000000001,23.237832,56.73723,0.0,36.485568,7638.760000000001,45.44800000000001,748.1440000000001,1826.66,0.0,1174.656,0.27040000000000003,4.4512,10.868,0.0,6.9888,73.2736,178.904,0.0,115.0464,436.80999999999995,0.0,280.89599999999996,0.0,0.0,180.63359999999997,0,5,0,0,0,0,0,0
210,277.0,0.17446,5.96,3.8771,92.1,0.489,10.59,18.6,0.0,17.27,76729.0,48.32542,1650.92,1073.9567,25511.699999999997,135.453,2933.43,5152.200000000001,0.0,4783.79,0.030436291600000002,1.0397816,0.676398866,16.067766,0.08531094,1.8475314,3.244956,0.0,3.0129242,35.5216,23.107516,548.9159999999999,2.91444,63.1164,110.85600000000001,0.0,102.9292,15.03190441,357.08090999999996,1.8959019,41.058489,72.11406000000001,0.0,66.957517,8482.41,45.036899999999996,975.3389999999999,1713.06,0.0,1590.5669999999998,0.239121,5.17851,9.0954,0.0,8.44503,112.1481,196.97400000000002,0.0,182.8893,345.96000000000004,0.0,321.22200000000004,0.0,0.0,298.2529,1,4,1,0,0,0,0,0
385,666.0,16.8118,5.277,1.4261,98.1,0.7,18.1,20.2,0.0,30.81,443556.0,11196.658800000001,3514.482,949.7826,65334.6,466.2,12054.6,13453.199999999999,0.0,20519.46,282.6366192400001,88.71586860000001,23.97530798,1649.23758,11.76826,304.2935800000001,339.59836,0.0,517.9715580000001,27.846729,7.5255297,517.6736999999999,3.6938999999999997,95.51370000000001,106.5954,0.0,162.58437,2.0337612099999998,139.90041,0.9982699999999999,25.81241,28.807219999999997,0.0,43.938140999999995,9623.609999999999,68.66999999999999,1775.6100000000001,1981.62,0.0,3022.461,0.48999999999999994,12.67,14.139999999999999,0.0,21.566999999999997,327.61000000000007,365.62,0.0,557.6610000000001,408.03999999999996,0.0,622.362,0.0,0.0,949.2561,0,24,0,0,0,0,1,0
494,391.0,0.27957,5.926,2.3817,42.6,0.585,9.69,19.2,0.0,13.59,152881.0,109.31187,2317.0660000000003,931.2447,16656.600000000002,228.73499999999999,3788.79,7507.2,0.0,5313.69,0.07815938489999999,1.6567318199999999,0.6658518689999999,11.909682,0.16354844999999998,2.7090332999999998,5.367743999999999,0.0,3.7993563,35.117476,14.1139542,252.44760000000002,3.46671,57.42294,113.7792,0.0,80.53434,5.672494889999999,101.46042,1.3932944999999999,23.078673,45.72864,0.0,32.367303,1814.7600000000002,24.921,412.794,817.92,0.0,578.934,0.34222499999999995,5.6686499999999995,11.232,0.0,7.95015,93.89609999999999,186.04799999999997,0.0,131.6871,368.64,0.0,260.928,0.0,0.0,184.6881,0,6,0,0,0,0,0,0
41,233.0,0.12744,6.77,5.7209,2.9,0.44799999999999995,6.91,17.9,0.0,4.84,54289.0,29.69352,1577.4099999999999,1332.9697,675.6999999999999,104.38399999999999,1610.03,4170.7,0.0,1127.72,0.0162409536,0.8627687999999999,0.729071496,0.36957599999999996,0.05709311999999999,0.8806104,2.281176,0.0,0.6168096,45.832899999999995,38.730493,19.633,3.0329599999999997,46.780699999999996,121.18299999999998,0.0,32.766799999999996,32.72869681,16.59061,2.5629632,39.531419,102.40411,0.0,27.689156,8.41,1.2992,20.039,51.91,0.0,14.036,0.20070399999999997,3.0956799999999998,8.019199999999998,0.0,2.1683199999999996,47.7481,123.689,0.0,33.4444,320.40999999999997,0.0,86.636,0.0,0.0,23.4256,0,3,0,0,0,0,0,0
